"search-number","evaluation","evals-requested-so-far","number*","%-similar-wanted*","number-of-ethnicities*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","334","500","1960","4","5","""742911666""","26.53061224489796","26.53061224489796","26.53061224489796","0","26.53061224489796"
"1","335","500","1960","4","5","""-418081332""","27.39795918367347","27.39795918367347","27.39795918367347","0","27.39795918367347"
"1","336","500","1960","4","5","""-1378216990""","26.173469387755098","26.173469387755098","26.173469387755098","0","26.173469387755098"
"1","337","500","1960","4","5","""-1212622877""","24.540816326530614","24.540816326530614","24.540816326530614","0","24.540816326530614"
"1","338","500","1960","4","5","""-781591054""","27.857142857142858","27.857142857142858","27.857142857142858","0","27.857142857142858"
"1","339","500","1960","4","5","""-2131600366""","25.816326530612244","25.816326530612244","25.816326530612244","0","25.816326530612244"
"1","340","500","1960","4","5","""989668907""","25.765306122448976","25.765306122448976","25.765306122448976","0","25.765306122448976"
"1","341","500","1920","88","2","""-1402609028""","42.532467532467535","97.39583333333334","75.03940734268929","20.571847140045982","42.532467532467535"
"1","342","500","1920","88","2","""1672381234""","49.23780487804878","96.82291666666667","78.977726686047","18.029044652985043","49.23780487804878"
"1","343","500","1920","88","2","""1653737841""","41.66666666666667","98.125","76.69276845416037","20.398328995839485","41.66666666666667"
"1","344","500","1920","88","2","""-1674273295""","36.234458259325045","96.875","71.28229780411992","21.860715125061986","36.234458259325045"
"1","345","500","1920","88","2","""-1800452819""","47.687400318979265","97.76041666666667","76.13450484798143","19.442074057391103","47.687400318979265"
"1","346","500","1920","88","2","""249833340""","40.064620355411954","98.17708333333334","76.83520696807562","21.11901470340376","40.064620355411954"
"1","347","500","1920","88","2","""-1017230017""","43.89438943894389","97.86458333333333","75.34907310640767","20.68546163210087","43.89438943894389"
"1","348","500","1920","88","2","""656759525""","48.80952380952381","97.70833333333333","77.66656713238947","18.957267616865703","48.80952380952381"
"1","349","500","1920","88","2","""-1714956599""","42.78768233387358","97.67741935483872","76.83400962372588","20.291510414829823","42.78768233387358"
"1","350","500","1920","88","2","""-363896658""","41.679873217115684","97.60416666666667","74.82865913773344","20.932787065210178","41.679873217115684"
"1","351","500","1490","18","2","""-1950416723""","9.798657718120806","9.798657718120806","9.798657718120806","0","9.798657718120806"
"1","352","500","1490","18","2","""-1193933619""","7.852348993288591","7.852348993288591","7.852348993288591","0","7.852348993288591"
